analystName,analystCompany,publisher,skill_score,accuracy,avg_error,breadth,total_predictions,diversity
Simeon Siege,Loop Capital Markets,Benzinga,0.11601645255009042,0.11601645255009042,8.619467136079232,1,1,1
Cleveland Rueckert,UBS,TheFly,0.11583114888844837,0.05791557444422418,17.266512671182323,2,2,2
Michael Del Grosso,Compass Point,StreetInsider,0.11572750543981929,0.02893187635995482,34.56395249165794,4,4,4
Joseph Stringer,Needham,Pulse 2.0,0.11561041790560692,0.023122083581121382,43.24869757051115,5,5,5
Jeffrey Kauffman,Vertical Research,StreetInsider,0.11542286366650337,0.05771143183325168,17.327589495428676,2,2,2
Chris Howerton,Jefferies,TipRanks,0.11540002236362869,0.03846667412120956,25.99652875756745,3,3,3
Patrick Hummel,UBS,Benzinga,0.11530135579207608,0.023060271158415215,43.36462451505378,5,5,2
J. Bruce Chan,Stifel Nicolaus,StreetInsider,0.11521098086109359,0.0384036602870312,26.039184612246377,3,3,3
Liam Burke,B.Riley Financial,StreetInsider,0.11518089700798398,0.03839363233599466,26.045985731401704,3,3,2
Glen Santangelo,Jefferies,Pulse 2.0,0.1150511623816017,0.008217940170114407,121.68499396437907,14,14,10
Silvio Micheloto,Mizuho Securities,Pulse 2.0,0.11438146073403245,0.057190730367016225,17.48535109767951,2,2,1
Nicolas Cote-Colisson,HSBC,TheFly,0.11434555569438933,0.03811518523146311,26.23626236963754,3,3,2
Jennifer Redding,Wedbush,TheFly,0.1141757649373777,0.028543941234344426,35.033704413488195,4,4,4
Jason Fairclough,Bank of America Securities,TheFly,0.1140939772577443,0.1140939772577443,8.7647045359892,1,1,1
Raj Ray,Loop Capital Markets,Benzinga,0.11398265943650263,0.05699132971825131,17.546528655213194,2,2,2
Vivek Juneja,J.P. Morgan,TipRanks Contributor,0.11396505529492663,0.037988351764975545,26.323858591884967,3,3,3
Michael Phillips,Morgan Stanley,Pulse 2.0,0.1138040298326276,0.1138040298326276,8.787035059045863,1,1,1
Brian K. Lee,Goldman Sachs,TheFly,0.11366823309586475,0.02841705827396619,35.19013088403078,4,4,4
Andrew Harte,BTIG,StreetInsider,0.11360563063784185,0.056802815318920924,17.604761214483354,2,2,2
David Larsen,BTIG,TheFly,0.11360016659432667,0.018933361099054444,52.816823952612474,6,6,6
Matthew Stanton,Jefferies,StreetInsider,0.113187988392614,0.0282969970981535,35.3394388998702,4,4,4
Charles Scholes,Truist Financial,StreetInsider,0.11291573231978405,0.056457866159892026,17.712323685205188,2,2,1
Andrew Buscaglia,Berenberg Bank,Pulse 2.0,0.11282628366502621,0.05641314183251311,17.72636601182281,2,2,2
Christine Dooley,Argus Research,TheFly,0.11266095942309653,0.05633047971154827,17.752378554571244,2,2,1
Colin Bristow Bristow,UBS,Pulse 2.0,0.11260055001191452,0.11260055001191452,8.880951291038878,1,1,1
Michael Schmidt,Guggenheim,TheFly,0.11244781162979936,0.02248956232595987,44.46507164106491,5,5,5
Mayank Mamtani,B.Riley Financial,StreetInsider,0.11212764311359827,0.018687940518933046,53.510444288223425,6,6,5
Timur Braziler,Wells Fargo,TheFly,0.11207971815891186,0.11207971815891186,8.922220865885416,1,1,1
Zach Morrissey,Wolfe Research,Benzinga,0.11204482487960371,0.056022412439801855,17.849998892399302,2,2,2
Sasikanth Chilukuru,Morgan Stanley,StreetInsider,0.1118420715807649,0.1118420715807649,8.941179163315716,1,1,1
David Kelley,Jefferies,TheFly,0.11169546553439905,0.02792386638359976,35.81165968432365,4,4,4
Koji Ikeda,BOCOM International Holdings Company,Benzinga,0.11163178489846216,0.02790794622461554,35.83208853677573,4,4,4
Zhiqiang Shu,Berenberg Bank,TipRanks Contributor,0.11120993787383097,0.03706997929127699,26.97600643751403,3,3,3
Jonathan Yong,Credit Suisse,StreetInsider,0.11120713812946983,0.03706904604315661,26.976685583863627,3,3,3
Strecker Backe,Wolfe Research,StreetInsider,0.11107198966964382,0.11107198966964382,9.003169952876984,1,1,1
Mike Grondahl,Northland Securities,StreetInsider,0.1108414430228302,0.022168288604566037,45.1094812882411,5,5,5
Subbu Nambi,Guggenheim,StreetInsider,0.11066683171714474,0.027666707929286185,36.14452440658705,4,4,4
Timna Tanners,Wolfe Research,Benzinga,0.11021037241558476,0.02755259310389619,36.29422451197854,4,4,4
Graham Dick,Piper Sandler,Benzinga,0.11005040224020868,0.05502520112010434,18.173491048534014,2,2,2
Jean Ann Salisbury,Bernstein,TheFly,0.10999082165060575,0.054995410825302876,18.183335390957918,2,2,2
Peter Sazel,Atlantic Equities,TheFly,0.10984460294735014,0.027461150736837536,36.41507996453179,4,4,3
Michael Sarcone,Jefferies,StreetInsider,0.10984185427852929,0.10984185427852929,9.103997802734375,1,1,1
Scott Fortune,Roth Capital,TheFly,0.10962658423182996,0.02740664605795749,36.487500071525574,4,4,2
Matthew Fishbein,Jefferies,TipRanks Contributor,0.10947325783190147,0.054736628915950734,18.269301924594615,2,2,2
Ryan Deschner,Raymond James,Benzinga,0.10944347166967647,0.03648115722322549,27.411411153464087,3,3,2
Dylan Carden,William Blair,Benzinga,0.10937497392297411,0.10937497392297411,9.142859322684153,1,1,1
Christopher Brendler,D.A. Davidson,Pulse 2.0,0.10926044956505676,0.021852089913011352,45.76221331601659,5,5,4
Richard Safran,Seaport Global,StreetInsider,0.10920448670091962,0.05460224335045981,18.314265836690737,2,2,2
Louis Miscioscia,Daiwa,Pulse 2.0,0.10909417975243994,0.027273544938109986,36.66556739394283,4,4,4
Barry Jpnas,Truist Financial,StreetInsider,0.1090908712592138,0.1090908712592138,9.166669845581055,1,1,1
Spiro M. Dounis,Credit Suisse,StreetInsider,0.10898016353924171,0.054490081769620856,18.351963651438616,2,2,2
Daniel Bergman,Jefferies,StreetInsider,0.10869568822966476,0.10869568822966476,9.199996948242188,1,1,1
Clark Wright,D.A. Davidson,StreetInsider,0.10851972570209113,0.054259862851045566,18.429829112270422,2,2,1
Buck Home,Raymond James,Benzinga,0.10849911979117804,0.10849911979117804,9.216664632161459,1,1,1
Kristen Stewart,C.L. King,TheFly,0.10834103195196534,0.05417051597598267,18.460226600820366,2,2,2
Matthew Portillo,Tudor Pickering,StreetInsider,0.10824775179708253,0.03608258393236084,27.714201451718793,3,3,3
Harry Read,Redburn Partners,TheFly,0.10816996700410536,0.10816996700410536,9.244710224992923,1,1,1
Eddie Kim,Barclays,Benzinga,0.10812876258941266,0.05406438129470633,18.4964661770376,2,2,2
Carson Sippel,SMBC Nikko,TheFly,0.10799382990702505,0.026998457476756263,37.039153102021785,4,4,4
Jeff Grampp,Industrial Alliance Securities,TheFly,0.10778313186673885,0.026945782966684713,37.11155846673233,4,4,4
Stephen Malcolm,Redburn Partners,StreetInsider,0.10761735619298243,0.053808678096491216,18.584362883005085,2,2,2
Rodrigo Alcantara,UBS,StreetInsider,0.1075697113064729,0.1075697113064729,9.2962971440068,1,1,1
Grace Smalley,Morgan Stanley,StreetInsider,0.10714288633697683,0.10714288633697683,9.333330790201822,1,1,1
Raj Denhoy,Jefferies,StreetInsider,0.1068029900249304,0.0267007475062326,37.452134992347155,4,4,4
George Giankarikas,Canaccord Genuity,StreetInsider,0.10674709623659714,0.03558236541219905,28.103808963109582,3,3,2
Ross MacMillan,RBC Capital,Pulse 2.0,0.10670735678597679,0.10670735678597679,9.371425083705358,1,1,1
Joe Quatrochi,Wells Fargo,StreetInsider,0.10645161143917786,0.05322580571958893,18.787879046271826,2,2,2
Nehal Chokshi,Northland Securities,Pulse 2.0,0.10632467616111045,0.026581169040277613,37.620617757056934,4,4,4
Sara Russo,Bernstein,StreetInsider,0.10615463822417874,0.05307731911208937,18.84043913160322,2,2,2
Derek Spronck,RBC Capital,StreetInsider,0.10606063058116348,0.10606063058116348,9.42856924874442,1,1,1
Jay Vleeschhouwer,Griffin,StreetInsider,0.10570952480591361,0.03523650826863787,28.379656473795574,3,3,3
Raymond Liu,HSBC,TheFly,0.10533113234420052,0.03511037744806684,28.481607794707987,3,3,1
Wilma Burdis,Raymond James,StreetInsider,0.10526079236750913,0.03508693078916971,28.500640480890116,3,3,2
Jonathan Brandt,HSBC,Pulse 2.0,0.10518290480994846,0.10518290480994846,9.507248367088428,1,1,1
Neha Agarwala,HSBC,StreetInsider,0.10509543596672867,0.026273858991682168,38.06064424402148,4,4,4
Daley Li,Bank of America Securities,TheFly,0.10505048885915905,0.10505048885915905,9.51923223642203,1,1,1
Ben Burnett,Stifel Nicolaus,StreetInsider,0.10469361105706056,0.02617340276426514,38.20672493395899,4,4,4
Andrew Kuske,Credit Suisse,Investing,0.10459843080533626,0.05229921540266813,19.120745737783732,2,2,2
Jeff Harte,Piper Sandler,StreetInsider,0.10454048364473342,0.05227024182236671,19.131344434915064,2,2,2
Andrew Mok CFA,UBS,StreetInsider,0.10444444444444444,0.10444444444444444,9.574468085106384,1,1,1
Vikram Bagri,Needham,Benzinga,0.10442194946676978,0.03480731648892326,28.729591961455295,3,3,3
Falko Friedrichs,Deutsche Bank,StreetInsider,0.10402083195228595,0.10402083195228595,9.613458970013786,1,1,1
Luiz Carvalho,UBS,Pulse 2.0,0.10391642270532869,0.051958211352664346,19.246236041740136,2,2,2
Oliver Davies,Redburn Partners,TheFly,0.10387594134653158,0.10387594134653158,9.626868233751896,1,1,1
Ben Reitzers,Melius Research,StreetInsider,0.10386736828971793,0.10386736828971793,9.62766282101895,1,1,1
Stephen Willey,Stifel Nicolaus,StreetInsider,0.1037117947218473,0.02074235894436946,48.21052430352678,5,5,5
Yanan Zhu,Wells Fargo,StreetInsider,0.103523571870138,0.0258808929675345,38.6385431621088,4,4,4
Shaul Eyal,Cowen & Co.,TipRanks Contributor,0.1034661294624373,0.02069322589248746,48.32499317387935,5,5,5
Aaron Spychalla,Craig-Hallum,StreetInsider,0.1034182067640009,0.025854551691000226,38.677909095135945,4,4,4
Hector Maya,Scotiabank,TheFly,0.10315954476950127,0.05157977238475064,19.387444995698473,2,2,2
Jens Zimmermann,Credit Suisse,TipRanks Contributor,0.10309278891089732,0.10309278891089732,9.699999491373697,1,1,1
James Schneider,Goldman Sachs,TheFly,0.10301346994974825,0.011445941105527583,87.36721522331358,9,9,9
Shelia Kahyaoglu,Jefferies,StreetInsider,0.10282936127145287,0.051414680635726434,19.44969778349905,2,2,2
Brett Andress,KeyBanc,TipRanks Contributor,0.10277762565985052,0.03425920855328351,29.189232391188934,3,3,3
Sumant Kulkami,Canaccord Genuity,StreetInsider,0.10267236171095344,0.02566809042773836,38.958877864920744,4,4,2
Matt Ramsay,Cowen & Co.,TheFly,0.10266813365160764,0.020533626730321528,48.700602827425676,5,5,5
Alex Kromm,UBS,StreetInsider,0.10263320946674209,0.051316604733371046,19.486869897097904,2,2,1
Steve Lichtman,Oppenheimer,StreetInsider,0.10258963207932137,0.10258963207932137,9.74757370439548,1,1,1
Atif Malik,Citigroup,Benzinga,0.10250661400292124,0.01708443566715354,58.53280842764948,6,6,5
Geoff Porges,Leerink Partners,TipRanks Contributor,0.10239906715135533,0.051199533575677664,19.531427928379603,2,2,2
Sylvain Brunet,BNP Paribas,TheFly,0.10231216458389698,0.05115608229194849,19.54801765883841,2,2,1
Otavio Tanganelli,Bradesco,TheFly,0.1022734159746921,0.025568353993673024,39.11084773964931,4,4,3
Chris Casey,Wells Fargo,Benzinga,0.1022727509175505,0.1022727509175505,9.777775517216435,1,1,1
Austin Wurschmidt,KeyBanc,TheFly,0.10208678579069391,0.051043392895346956,19.591174161370425,2,2,2
Anthony Butler,Roth Capital,TheFly,0.1017778446572349,0.025444461164308724,39.301284218300246,4,4,4
Paul Gong,UBS,StreetInsider,0.10169116190622851,0.03389705396874284,29.501088823887773,3,3,2
Kaimon Chung,Evercore ISI,StreetInsider,0.10144929031877606,0.10144929031877606,9.857141403924851,1,1,1
Victoria Greer,Morgan Stanley,TheFly,0.10142222634910318,0.10142222634910318,9.859771728515625,1,1,1
Kate Spade,UBS,Benzinga,0.1013501951511283,0.05067509757556415,19.7335584506542,2,2,1
Catherine O’Brien,Goldman Sachs,Pulse 2.0,0.10108142921996847,0.03369380973998949,29.679042165812145,3,3,2
Thiago Bortoluci,Goldman Sachs,TheFly,0.10102318877327449,0.033674396257758164,29.696152303535726,3,3,3
Ulrich Huwald,Warburg Research,Investing,0.10087338933110522,0.10087338933110522,9.91341727120535,1,1,1
Kristine Liwag,Morgan Stanley,StreetInsider,0.10084719876770251,0.006723146584513501,148.7398775899755,15,15,8
Michael Matson,Needham,Pulse 2.0,0.10081358504470317,0.050406792522351584,19.83859614865548,2,2,2
Fawne Jiang,Benchmark Co.,TheFly,0.10075829416478287,0.025189573541195717,39.69896506443718,4,4,4
Philippe Houchois,Jefferies,Benzinga,0.1006197037681223,0.016769950628020384,59.63046774443876,6,6,3
Christopher Howe,Barrington,TheFly,0.10060060290547056,0.10060060290547056,9.940298279719565,1,1,1
Thomas Swoboda,Societe Generale,StreetInsider,0.10034179428037218,0.10034179428037218,9.965936997357536,1,1,1
Jeff Hickey,UBS,StreetInsider,0.1003334327586508,0.0501667163793254,19.93353506413902,2,2,2
Sector Outperform,Scotiabank,Benzinga,0.10025708513934924,0.10025708513934924,9.974357409354969,1,1,1
Austin Moeller,Canaccord Genuity,StreetInsider,0.10016057204308848,0.006677371469539232,149.75952806606466,15,15,11
Nelson Ng,RBC Capital,StreetInsider,0.10013065662754322,0.05006532831377161,19.973902772249016,2,2,2
Irvin Liu,Evercore ISI,TipRanks Contributor,0.09988160115668548,0.019976320231337098,50.059269596173564,5,5,4
Sam Darkatsh,Raymond James,Pulse 2.0,0.09981764947333632,0.04990882473666816,20.036536730252777,2,2,2
Matt Hedberg,RBC Capital,StreetInsider,0.09957101534332481,0.049785507671662406,20.08616657271115,2,2,2
Steven Koenig,SMBC Nikko,StreetInsider,0.09935897480862355,0.04967948740431177,20.12903216697055,2,2,2
Matthew Biegler,Oppenheimer,StreetInsider,0.09919377098568978,0.019838754197137955,50.40639094889665,5,5,4
Christopher Snyder,UBS,StreetInsider,0.09881895223171423,0.032939650743904744,30.358548965035492,3,3,3
Brian Mullan Mullan,Deutsche Bank,Pulse 2.0,0.09878841270958609,0.09878841270958609,10.122644676352447,1,1,1
Benjamin Gerlinger,National Bank,StreetInsider,0.09861031035869508,0.04930515517934754,20.28185483571645,2,2,2
James Weston,Raymond James,TipRanks Contributor,0.09845287481141127,0.09845287481141127,10.15714372907366,1,1,1
Randy Abrams,Credit Suisse,TipRanks Contributor,0.09825939823560155,0.024564849558900387,40.70857416009201,4,4,3
Daniel Tamayo,Raymond James,StreetInsider,0.09824725403851658,0.032749084679505526,30.53520456484095,3,3,3
Rick Aristotle Munarriz,Motley Fool,TheFly,0.09819852489376518,0.09819852489376518,10.183452359206385,1,1,1
Christopher Souther,B.Riley Financial,StreetInsider,0.09796918171093029,0.024492295427732572,40.82916617393494,4,4,4
Streven Shemesh,RBC Capital,StreetInsider,0.0977375633093071,0.04886878165465355,20.46296155011212,2,2,1
Tim Casey,BMO Capital,StreetInsider,0.09764097575093836,0.032546991916979455,30.724805614933327,3,3,2
Michael Seufert,Norddeutsche Landesbank,TipRanks Contributor,0.09745760191381374,0.09745760191381374,10.260872218919836,1,1,1
Baird Baird,Robert W. Baird,Pulse 2.0,0.09740427250366965,0.048702136251834824,20.532980213210372,2,2,2
Richard Xu,Morgan Stanley,StreetInsider,0.09736308655445873,0.048681543277229365,20.541665951410927,2,2,1
Romain Gourvil,Berenberg Bank,StreetInsider,0.09730420900583504,0.04865210450291752,20.554095454186015,2,2,1
Nicolas Cote Colisson,HSBC,TipRanks Contributor,0.0972840366169627,0.03242801220565423,30.83753619118342,3,3,3
Benjamin Burnett,Stifel Nicolaus,TheFly,0.09726889714382135,0.024317224285955338,41.123114556193826,4,4,3
Robert Mason,Robert W. Baird,StreetInsider,0.09725242608595475,0.032417475361984915,30.847559497883434,3,3,3
Glenn Chin,Seaport Global,TheFly,0.09722027504060568,0.04861013752030284,20.571840587415192,2,2,1
Seungjoo Ro,CLSA,Pulse 2.0,0.09704141135660094,0.09704141135660094,10.304878979194465,1,1,1
Ted Jackson,Northland Securities,StreetInsider,0.09690782076150792,0.03230260692050264,30.95725377400716,3,3,3
Dennis Ip,New Street,StreetInsider,0.09672317392100849,0.048361586960504244,20.67756793871707,2,2,2
Gray Powerll,BTIG,StreetInsider,0.09670329670329669,0.09670329670329669,10.340909090909092,1,1,1
David Tamayo,Raymond James,StreetInsider,0.09663868953883019,0.09663868953883019,10.347822438115658,1,1,1
Kaio Prato,UBS,TheFly,0.09660614842136804,0.04830307421068402,20.702616062039645,2,2,2
Drew Cum,Stifel Nicolaus,Benzinga,0.09655277361871062,0.04827638680935531,20.714060560269882,2,2,1
Kalpit Patel,B.Riley Financial,StreetInsider,0.09633435858343206,0.03211145286114402,31.141537080996883,3,3,3
Leonid Timashev,RBC Capital,StreetInsider,0.09623421859076406,0.024058554647691015,41.56525670988193,4,4,4
Bertrand Donnes,Truist Financial,Benzinga,0.09612816508943592,0.04806408254471796,20.805556811983624,2,2,2
George Gianarikas,Canaccord Genuity,StreetInsider,0.09588257582704518,0.007990214652253766,125.15308330520686,12,12,7
Carly Davenport,Goldman Sachs,StreetInsider,0.09581555198615678,0.09581555198615678,10.436719084439213,1,1,1
Juan Sanabria,BMO Capital,StreetInsider,0.0953346796969908,0.0953346796969908,10.489362351437832,1,1,1
Michael Funk,Bank of America Securities,StreetInsider,0.09532912533977381,0.03177637511325793,31.46992054429688,3,3,3
Eoin Mullany,Berenberg Bank,Investing,0.09530323914899841,0.047651619574499204,20.985645586223697,2,2,2
Michael Glick,J.P. Morgan,TheFly,0.09523099002465035,0.03174366334155012,31.5023502246848,3,3,3
Richard Davis,Canaccord Genuity,Benzinga,0.09512334179570854,0.04756167089785427,21.025333658854166,2,2,1
Michael Weinstein,Credit Suisse,Benzinga,0.09504134428701662,0.09504134428701662,10.521736697874209,1,1,1
Nathan Treybeck,Wells Fargo,StreetInsider,0.09481069565607192,0.03160356521869064,31.641999663018737,3,3,3
Mike Crawford,B.Riley Financial,TheFly,0.09480669817811967,0.03160223272603989,31.643333832422893,3,3,3
Erinn Murphy,Piper Sandler,Pulse 2.0,0.09477521151586676,0.0072904008858359045,137.1666682888237,13,13,12
Bryan Burgmeier,Citigroup,Benzinga,0.09462256186753727,0.09462256186753727,10.568304009776298,1,1,1
Steven Enders,Citigroup,Benzinga,0.09461143687309191,0.047305718436545956,21.139093391877367,2,2,2
Jonathan Dorsheimer,Canaccord Genuity,StreetInsider,0.09456524875980833,0.09456524875980833,10.574709135910561,1,1,1
Meredith Prichard Jensen,HSBC,TheFly,0.09448819546355655,0.09448819546355655,10.58333260672433,1,1,1
Thomas Stephan,Stifel Nicolaus,StreetInsider,0.09447976941347526,0.04723988470673763,21.168552933774922,2,2,2
Danilo Gargiulo,Bernstein,TheFly,0.09437773005251651,0.023594432513129128,42.38287992065712,4,4,2
Haendel Juste,Mizuho Securities,StreetInsider,0.09433961358799835,0.09433961358799835,10.600001017252604,1,1,1
Tina Hou,Goldman Sachs,StreetInsider,0.09409422884978304,0.02352355721244576,42.510577416876544,4,4,4
Andres Soto,Banco Santander,TheFly,0.09397583071020602,0.04698791535510301,21.28206779216898,2,2,2
Joshua Buchalter,Cowen & Co.,TheFly,0.09389675061093386,0.09389675061093386,10.649995803833008,1,1,1
Yogesh Aggarwal,HSBC,TheFly,0.09348837209302334,0.09348837209302334,10.696517412935314,1,1,1
Christopher Liu,Leerink Partners,TheFly,0.09341166237167844,0.04670583118583922,21.41060280077385,2,2,2
Matthew DeYoe,Bank of America Securities,Benzinga,0.09327241143713014,0.04663620571856507,21.442567734491256,2,2,2
Wyatt Swanson,D.A. Davidson,StreetInsider,0.09321399393289775,0.09321399393289775,10.7280029296875,1,1,1
Stanley Elliot,Stifel Nicolaus,StreetInsider,0.09284513612968193,0.04642256806484096,21.54124689102173,2,2,1
Cody Acree,KeyBanc,Benzinga,0.09278121992389178,0.018556243984778356,53.89021618924054,5,5,4
Christyne McGarvey,Morgan Stanley,TheFly,0.0927487702474944,0.0927487702474944,10.781814112807766,1,1,1
